game_id,tool,repairs,mission_failures_damaged
5d86a0a00da7db0e,VESSEL,0,0
ead5304b8baa1741,KNIFE,1,0
ead5304b8baa1741,VESSEL,0,2
5a2681c791ff41c4,KNIFE,1,0
5a2681c791ff41c4,VESSEL,2,2
d9a8e34c4aa84631,KNIFE,0,1
d9a8e34c4aa84631,VESSEL,0,0
fda1f872c09880f6,KNIFE,0,2
fda1f872c09880f6,VESSEL,1,0
dca8e7056013c90f,KNIFE,1,1
dca8e7056013c90f,VESSEL,1,0
46518818699d6b70,KNIFE,0,0
46518818699d6b70,VESSEL,0,0
1a32c0485642c814,KNIFE,1,0
1a32c0485642c814,VESSEL,0,0
9e9145d9bf896ee7,KNIFE,1,0
9e9145d9bf896ee7,VESSEL,0,0
a413b98ad4486b8e,KNIFE,1,0
a413b98ad4486b8e,VESSEL,1,0
171b44d652e51740,KNIFE,0,0
171b44d652e51740,VESSEL,0,0
0fdad1cad0cd2d70,KNIFE,1,2
0fdad1cad0cd2d70,VESSEL,0,0
ca1359cbc643acf6,KNIFE,0,0
ca1359cbc643acf6,VESSEL,1,0
059d08aaf5b92ceb,KNIFE,1,0
059d08aaf5b92ceb,VESSEL,0,0
c104437f695aa19c,KNIFE,0,0
c104437f695aa19c,VESSEL,0,0
4aa2748a37060bf8,KNIFE,2,0
4aa2748a37060bf8,VESSEL,0,0
1093bfdb9892bdc0,KNIFE,0,1
1093bfdb9892bdc0,VESSEL,1,1
e4e55c3ee341a64f,KNIFE,2,1
e4e55c3ee341a64f,VESSEL,1,0
51fcb41850b359af,KNIFE,1,0
51fcb41850b359af,VESSEL,1,0
b24e5a54db26824c,KNIFE,0,0
b24e5a54db26824c,VESSEL,0,0
f70de1cb10b4dde0,KNIFE,1,1
f70de1cb10b4dde0,VESSEL,1,0
d3481cc5f8d684c8,KNIFE,0,4
d3481cc5f8d684c8,VESSEL,0,0
8181fa5c78869b2c,KNIFE,3,1
8181fa5c78869b2c,VESSEL,1,0
cc57a838e5f03bff,KNIFE,1,0
cc57a838e5f03bff,VESSEL,0,0
158bad9872f8d5cb,KNIFE,1,0
158bad9872f8d5cb,VESSEL,1,0
28ef658cb7966898,KNIFE,0,0
28ef658cb7966898,VESSEL,0,0
9b9be62f75c996c5,KNIFE,1,1
9b9be62f75c996c5,VESSEL,0,0
9cbb443906143fba,KNIFE,1,0
9cbb443906143fba,VESSEL,0,0
b511e448669b1b4b,KNIFE,1,1
b511e448669b1b4b,VESSEL,1,1
d16c02c634cb938b,KNIFE,0,0
d16c02c634cb938b,VESSEL,0,1
096614cd2206d435,KNIFE,0,0
096614cd2206d435,VESSEL,1,0
07b83329844d0594,KNIFE,0,0
07b83329844d0594,VESSEL,2,0
c4d3fc2dd4c3bdb7,KNIFE,1,1
c4d3fc2dd4c3bdb7,VESSEL,0,0
6a7d769652c41867,KNIFE,0,0
6a7d769652c41867,VESSEL,0,0
c788245024222921,KNIFE,2,0
c788245024222921,VESSEL,0,0
537ad4258eef985d,KNIFE,2,1
537ad4258eef985d,VESSEL,0,0
4ba0e187ca280174,KNIFE,0,0
4ba0e187ca280174,VESSEL,0,0
c4f82db0d3fd71b4,KNIFE,0,0
c4f82db0d3fd71b4,VESSEL,0,0
85219f32b0aa8ceb,KNIFE,1,0
85219f32b0aa8ceb,VESSEL,1,0
894e7b223c944c0d,KNIFE,1,1
894e7b223c944c0d,VESSEL,1,2
297194e199918006,KNIFE,1,0
297194e199918006,VESSEL,1,0
f1b9c8d9ff847bc1,KNIFE,0,0
f1b9c8d9ff847bc1,VESSEL,0,0
ecee875bcbb73e44,KNIFE,1,1
ecee875bcbb73e44,VESSEL,1,0
bbae562800c58fcd,KNIFE,1,0
bbae562800c58fcd,VESSEL,1,0
a07faada5c479b0f,KNIFE,1,0
a07faada5c479b0f,VESSEL,0,0
438695526c11eec2,KNIFE,0,0
438695526c11eec2,VESSEL,0,0
53dde89d3d88affc,KNIFE,1,0
53dde89d3d88affc,VESSEL,0,0
aef7f4458b366a61,KNIFE,1,0
aef7f4458b366a61,VESSEL,0,0
92b71f1f2d961981,KNIFE,0,0
92b71f1f2d961981,VESSEL,0,0
67b7b0cecd666bea,KNIFE,0,0
67b7b0cecd666bea,VESSEL,0,0
d3341c88eed6678e,KNIFE,1,0
d3341c88eed6678e,VESSEL,0,0
e55e8ed6bc4c798a,KNIFE,0,0
e55e8ed6bc4c798a,VESSEL,1,0
5b384de2a3552f44,KNIFE,1,1
5b384de2a3552f44,VESSEL,0,0
403311047d108f85,KNIFE,0,0
403311047d108f85,VESSEL,1,0
65f857a20379df8b,KNIFE,0,0
65f857a20379df8b,VESSEL,2,0
24ae58692840fddf,KNIFE,2,0
24ae58692840fddf,VESSEL,0,0
0dba0efad2b86113,KNIFE,0,0
0dba0efad2b86113,VESSEL,0,2
3a1964ce87b91497,KNIFE,0,0
3a1964ce87b91497,VESSEL,1,2
e37ee1d41bec1018,KNIFE,0,0
e37ee1d41bec1018,VESSEL,0,0
1de9416596104772,KNIFE,0,0
1de9416596104772,VESSEL,0,0
7941e41d1693d254,KNIFE,0,0
7941e41d1693d254,VESSEL,0,0
1802d09dfe61371f,KNIFE,0,0
1802d09dfe61371f,VESSEL,0,3
551710d019ce218e,KNIFE,1,0
551710d019ce218e,VESSEL,0,0
0c69714e24a7d794,KNIFE,0,0
0c69714e24a7d794,VESSEL,2,0
008f3dcedcbc6d6a,KNIFE,0,0
008f3dcedcbc6d6a,VESSEL,0,0
0249fb4e42d160dc,KNIFE,1,0
0249fb4e42d160dc,VESSEL,1,0
4beddc0571773c8f,KNIFE,0,0
4beddc0571773c8f,VESSEL,2,3
6b71f2f56ec88d30,KNIFE,1,0
6b71f2f56ec88d30,VESSEL,0,0
f201f12f2ba83bef,KNIFE,1,0
f201f12f2ba83bef,VESSEL,0,0
22a291a15ad55033,KNIFE,0,0
22a291a15ad55033,VESSEL,1,0
f5ba98456e273edb,KNIFE,1,1
f5ba98456e273edb,VESSEL,0,0
0af599623bb01c22,KNIFE,0,0
0af599623bb01c22,VESSEL,0,0
08d47ae979be61b7,KNIFE,0,0
08d47ae979be61b7,VESSEL,1,0
9885294c78380fd4,KNIFE,0,0
9885294c78380fd4,VESSEL,0,0
9c1fb6690704cbee,KNIFE,0,0
9c1fb6690704cbee,VESSEL,1,2
eac20863bb14a880,KNIFE,0,1
eac20863bb14a880,VESSEL,0,0
866a59fd6014bfdb,KNIFE,1,0
866a59fd6014bfdb,VESSEL,0,0
96ae8e416de4757e,KNIFE,2,2
96ae8e416de4757e,VESSEL,0,0
bc7bf2f3050f98ec,KNIFE,0,0
bc7bf2f3050f98ec,VESSEL,1,3
59a3156fd4a854b0,KNIFE,1,1
59a3156fd4a854b0,VESSEL,1,1
fbf1dd95ccd33f11,KNIFE,1,0
fbf1dd95ccd33f11,VESSEL,1,0
15ea23f955a61141,KNIFE,0,2
15ea23f955a61141,VESSEL,1,0
5747a0a700f3c690,KNIFE,1,0
5747a0a700f3c690,VESSEL,0,0
58070c0033041874,KNIFE,1,0
58070c0033041874,VESSEL,0,0
116f5071c22849f7,KNIFE,0,0
116f5071c22849f7,VESSEL,0,0
5b07857d73b4d458,KNIFE,1,0
5b07857d73b4d458,VESSEL,0,0
70695e644349f9ee,KNIFE,0,0
70695e644349f9ee,VESSEL,1,1
ccc3bdd3267b0280,KNIFE,0,0
ccc3bdd3267b0280,VESSEL,0,0
90f8245ade23bc21,KNIFE,2,0
90f8245ade23bc21,VESSEL,0,0
ae6d9ce03f47f5ce,KNIFE,0,0
ae6d9ce03f47f5ce,VESSEL,0,0
38ac93dfb85929ef,KNIFE,0,0
38ac93dfb85929ef,VESSEL,0,0
716a6d6c5ac83df1,KNIFE,1,0
716a6d6c5ac83df1,VESSEL,0,0
8b0b8c8b42723547,KNIFE,1,0
8b0b8c8b42723547,VESSEL,0,0
84ea2e7c2cd83250,KNIFE,0,0
84ea2e7c2cd83250,VESSEL,0,0
670010ced4c1035f,KNIFE,1,2
670010ced4c1035f,VESSEL,0,0
af5761a23c607835,KNIFE,0,0
af5761a23c607835,VESSEL,1,0
c160674045dc9c95,KNIFE,0,0
c160674045dc9c95,VESSEL,1,0
f368c516230dcd55,KNIFE,2,4
f368c516230dcd55,VESSEL,0,0
7aecf49430f8fce9,KNIFE,0,2
7aecf49430f8fce9,VESSEL,1,0
6547eb2c0c43e6bf,KNIFE,0,0
6547eb2c0c43e6bf,VESSEL,1,0
55f879529e919535,KNIFE,0,0
55f879529e919535,VESSEL,0,0
4189672764c08dec,KNIFE,0,0
4189672764c08dec,VESSEL,0,0
7fc130bf5daa9bd4,KNIFE,0,2
7fc130bf5daa9bd4,VESSEL,0,2
42b8fb3803df6979,KNIFE,2,0
42b8fb3803df6979,VESSEL,0,0
d0338c494a47eb11,KNIFE,0,0
d0338c494a47eb11,VESSEL,0,0
73ffa173818d1192,KNIFE,1,0
73ffa173818d1192,VESSEL,1,0
2ce4d86ae7c244f5,KNIFE,1,5
2ce4d86ae7c244f5,VESSEL,0,0
04eb1f4ab087db47,KNIFE,1,0
04eb1f4ab087db47,VESSEL,0,0
84740d5dd07bf65a,KNIFE,1,0
84740d5dd07bf65a,VESSEL,0,0
86ad1d4ad7631844,KNIFE,0,2
86ad1d4ad7631844,VESSEL,0,1
1200e50ab03d6e41,KNIFE,2,0
1200e50ab03d6e41,VESSEL,1,0
1839c10e72030984,KNIFE,0,0
1839c10e72030984,VESSEL,2,0
7885cd0d030f1be7,KNIFE,0,0
7885cd0d030f1be7,VESSEL,1,0
080a169821726687,KNIFE,0,0
080a169821726687,VESSEL,0,0
342f93d76ae0b00f,KNIFE,1,0
342f93d76ae0b00f,VESSEL,0,0
5c3397ffe694b56e,KNIFE,0,0
5c3397ffe694b56e,VESSEL,1,0
c0698188f15f57ae,KNIFE,2,0
c0698188f15f57ae,VESSEL,1,1
1bd6ac1cc3e6dfd7,KNIFE,2,1
1bd6ac1cc3e6dfd7,VESSEL,1,0
2ca4b47b8ea79c02,KNIFE,0,0
2ca4b47b8ea79c02,VESSEL,0,2
93afdc91d9c1ff50,KNIFE,0,0
93afdc91d9c1ff50,VESSEL,0,0
06c4b7603e2d685e,KNIFE,0,0
06c4b7603e2d685e,VESSEL,1,0
f4cc9a502feb850f,KNIFE,1,1
f4cc9a502feb850f,VESSEL,1,0
f8aab1bfdd78bd21,KNIFE,1,0
f8aab1bfdd78bd21,VESSEL,1,0
59a8bd34999755b1,KNIFE,0,0
59a8bd34999755b1,VESSEL,0,0
f2ed8ab2ef8313c4,KNIFE,1,0
f2ed8ab2ef8313c4,VESSEL,0,2
717c6282d819fad7,KNIFE,2,0
717c6282d819fad7,VESSEL,1,1
b6d065ae21f02e92,KNIFE,1,4
b6d065ae21f02e92,VESSEL,0,0
e6bda253184e3f31,KNIFE,0,0
e6bda253184e3f31,VESSEL,0,0
5d94ec01e516f1bc,KNIFE,1,0
5d94ec01e516f1bc,VESSEL,1,0
de9e7ccaca1fd83c,KNIFE,1,0
de9e7ccaca1fd83c,VESSEL,1,0
8cce473406aeeea8,KNIFE,1,1
8cce473406aeeea8,VESSEL,0,0
cc407cc47269b91a,KNIFE,1,0
cc407cc47269b91a,VESSEL,0,0
66e11d7778cd2bb6,KNIFE,0,0
66e11d7778cd2bb6,VESSEL,0,0
5450a6023a9dd83d,KNIFE,0,0
5450a6023a9dd83d,VESSEL,0,0
ae19103de76b64a8,KNIFE,0,0
ae19103de76b64a8,VESSEL,1,0
7a7ce0c9154dd490,KNIFE,1,0
7a7ce0c9154dd490,VESSEL,1,0
2039fafb39dbc037,KNIFE,0,0
2039fafb39dbc037,VESSEL,0,1
53a468a82274d49e,KNIFE,0,1
53a468a82274d49e,VESSEL,0,1
36491ace7f2cf757,KNIFE,1,0
36491ace7f2cf757,VESSEL,0,1
6a86fc76c237dac8,KNIFE,0,0
6a86fc76c237dac8,VESSEL,1,0
8425ff472645afaa,KNIFE,0,0
8425ff472645afaa,VESSEL,0,0
84890f649662e5d8,KNIFE,2,4
84890f649662e5d8,VESSEL,1,3
25540a6a4c2ed69c,KNIFE,0,0
25540a6a4c2ed69c,VESSEL,0,0
b868cb9b273101b8,KNIFE,0,0
b868cb9b273101b8,VESSEL,0,0
b13475249002cca3,KNIFE,0,0
b13475249002cca3,VESSEL,1,0
04e1fc54d7c6b6a9,KNIFE,0,0
04e1fc54d7c6b6a9,VESSEL,0,0
ce4bcbe934c606e4,KNIFE,1,0
ce4bcbe934c606e4,VESSEL,0,0
3f0c55744f54b159,KNIFE,1,0
3f0c55744f54b159,VESSEL,0,0
5350f79220a1b2eb,KNIFE,1,1
5350f79220a1b2eb,VESSEL,1,0
345da3af4564ddcd,KNIFE,0,0
345da3af4564ddcd,VESSEL,0,0
39522fbdfcbe8168,KNIFE,0,0
39522fbdfcbe8168,VESSEL,2,0
ed7ab03fd4b67f05,KNIFE,0,0
ed7ab03fd4b67f05,VESSEL,0,0
baacf3cabd30cbeb,KNIFE,0,0
baacf3cabd30cbeb,VESSEL,1,0
a98559efe7da6490,KNIFE,0,0
a98559efe7da6490,VESSEL,1,0
4a8a4f8f881d4457,KNIFE,1,0
4a8a4f8f881d4457,VESSEL,2,0
f331bdf597b800af,KNIFE,1,0
f331bdf597b800af,VESSEL,0,0
dffe91e47dc85da9,KNIFE,0,0
dffe91e47dc85da9,VESSEL,1,0
7852d98ae54b042b,KNIFE,1,0
7852d98ae54b042b,VESSEL,0,0
64a154534bcf74ed,KNIFE,0,0
64a154534bcf74ed,VESSEL,1,0
31cf4a037c11169b,KNIFE,2,0
31cf4a037c11169b,VESSEL,0,0
93c73dac943e1eab,KNIFE,0,0
93c73dac943e1eab,VESSEL,0,1
895419fd572ac1c5,KNIFE,0,0
895419fd572ac1c5,VESSEL,0,0
b8f1b8a33f0700ef,KNIFE,0,0
b8f1b8a33f0700ef,VESSEL,1,0
426feae509840956,KNIFE,1,2
426feae509840956,VESSEL,1,0
41fb9f343843ae69,KNIFE,2,3
41fb9f343843ae69,VESSEL,0,0
b6ac5adda3063e89,KNIFE,1,0
b6ac5adda3063e89,VESSEL,2,2
972f9be3743d7073,KNIFE,0,0
972f9be3743d7073,VESSEL,1,0
f87f156623509d98,KNIFE,1,0
f87f156623509d98,VESSEL,1,0
8728641b1f0b6396,KNIFE,0,0
8728641b1f0b6396,VESSEL,0,0
0dd3486d2b71c05b,KNIFE,0,3
0dd3486d2b71c05b,VESSEL,0,0
c84f7a96404339e3,KNIFE,1,0
c84f7a96404339e3,VESSEL,1,1
11d8790719d7bae9,KNIFE,0,0
11d8790719d7bae9,VESSEL,0,0
1531273043b91ffd,KNIFE,1,0
1531273043b91ffd,VESSEL,1,0
299391a8f39ee2b5,KNIFE,1,0
299391a8f39ee2b5,VESSEL,1,0
79f981eae0cf98d5,KNIFE,1,0
79f981eae0cf98d5,VESSEL,1,0
31de957a52038151,KNIFE,1,1
31de957a52038151,VESSEL,1,0
fbc3598d13b2bdab,KNIFE,2,0
fbc3598d13b2bdab,VESSEL,0,0
93ba936b16ec27e9,KNIFE,0,0
93ba936b16ec27e9,VESSEL,0,0
383872c0d1e16b8f,KNIFE,0,3
383872c0d1e16b8f,VESSEL,1,1
7afd4e648f5b8e97,KNIFE,1,0
7afd4e648f5b8e97,VESSEL,3,0
3c53b07a71d75ec4,KNIFE,1,0
3c53b07a71d75ec4,VESSEL,1,0
01efe256d8a3b006,KNIFE,0,0
01efe256d8a3b006,VESSEL,0,0
2e4c3fa6290546e5,KNIFE,1,2
2e4c3fa6290546e5,VESSEL,1,0
944767a0a80e0413,KNIFE,0,0
944767a0a80e0413,VESSEL,2,1
2edec03f8bdf0faf,KNIFE,0,0
2edec03f8bdf0faf,VESSEL,0,0
907392fd9400a1ea,KNIFE,0,0
907392fd9400a1ea,VESSEL,2,0
5d2eebd03f18a677,KNIFE,0,0
5d2eebd03f18a677,VESSEL,0,0
4c7824f3ec72216b,KNIFE,0,0
4c7824f3ec72216b,VESSEL,0,0
98c252130c778cbd,KNIFE,0,0
98c252130c778cbd,VESSEL,0,0
5f4def97538ec33a,KNIFE,1,4
5f4def97538ec33a,VESSEL,0,0
b7f10afa6a534b92,KNIFE,1,1
b7f10afa6a534b92,VESSEL,0,0
8eb9a850445b33a0,KNIFE,0,0
8eb9a850445b33a0,VESSEL,1,0
6ab25e370e3bc70b,KNIFE,0,0
6ab25e370e3bc70b,VESSEL,1,0
48e37bbdf9b444b2,KNIFE,0,0
48e37bbdf9b444b2,VESSEL,0,0
14cdf6e298242553,KNIFE,0,0
14cdf6e298242553,VESSEL,0,0
cf59e85679d8de7f,KNIFE,0,0
cf59e85679d8de7f,VESSEL,0,2
6b52bae91a7db777,KNIFE,0,0
6b52bae91a7db777,VESSEL,1,4
ed9937d0e241c794,KNIFE,0,0
ed9937d0e241c794,VESSEL,1,0
1c2fdbe086e05f7e,KNIFE,0,0
1c2fdbe086e05f7e,VESSEL,0,0
a3588063cf617a82,KNIFE,1,3
a3588063cf617a82,VESSEL,1,0
95fb3e96cd41ba3b,KNIFE,1,0
95fb3e96cd41ba3b,VESSEL,0,0
9d8ac7ec329950cb,KNIFE,2,1
9d8ac7ec329950cb,VESSEL,1,0
288f5f4c2dd2b79a,KNIFE,0,0
288f5f4c2dd2b79a,VESSEL,0,0
1e2c7694c12fac7c,KNIFE,0,0
1e2c7694c12fac7c,VESSEL,1,0
f892d05befce943e,KNIFE,0,1
f892d05befce943e,VESSEL,0,0
360278bcaf0f48a3,KNIFE,0,0
360278bcaf0f48a3,VESSEL,0,0
2c33c93e383f3610,KNIFE,1,0
2c33c93e383f3610,VESSEL,0,0
bf629563bbf74910,KNIFE,0,0
bf629563bbf74910,VESSEL,1,0
13fc3ab57ef51d42,KNIFE,1,1
13fc3ab57ef51d42,VESSEL,1,0
5b09f74f7842cb4e,KNIFE,1,0
5b09f74f7842cb4e,VESSEL,1,0
2a9ec474e49e703e,KNIFE,3,0
2a9ec474e49e703e,VESSEL,0,0
e1b8cede40840c2a,KNIFE,0,0
e1b8cede40840c2a,VESSEL,2,0
0b2bafaa47ba8cd0,KNIFE,0,0
0b2bafaa47ba8cd0,VESSEL,1,4
e50445d8e88c9d6a,KNIFE,2,1
e50445d8e88c9d6a,VESSEL,0,0
eefd93c121334238,KNIFE,1,0
eefd93c121334238,VESSEL,0,0
d92e5b3209432d34,KNIFE,1,2
d92e5b3209432d34,VESSEL,1,0
b4c84766b5adf9c7,KNIFE,1,0
b4c84766b5adf9c7,VESSEL,0,0
bd9a0e78251dc1b8,KNIFE,1,1
bd9a0e78251dc1b8,VESSEL,0,0
b676851fea73df26,KNIFE,1,0
b676851fea73df26,VESSEL,0,0
04c0d5d96bf43c50,KNIFE,0,0
04c0d5d96bf43c50,VESSEL,0,0
d172d170d6cb6da8,KNIFE,2,0
d172d170d6cb6da8,VESSEL,1,0
0f124419e82fb801,KNIFE,0,0
0f124419e82fb801,VESSEL,0,0
8f0ab7da055fabce,KNIFE,0,0
8f0ab7da055fabce,VESSEL,2,0
bd394dedbbee15c8,KNIFE,0,0
bd394dedbbee15c8,VESSEL,0,0
cc03800d8233bdb7,KNIFE,2,0
cc03800d8233bdb7,VESSEL,0,0
57b284126ebd2eda,KNIFE,1,0
57b284126ebd2eda,VESSEL,1,0
8441b6a58f24c1b4,KNIFE,0,0
8441b6a58f24c1b4,VESSEL,1,0
5a6b07bf2f6f8a7c,KNIFE,1,0
5a6b07bf2f6f8a7c,VESSEL,1,0
b7c13d87d5b4ca0c,KNIFE,0,0
b7c13d87d5b4ca0c,VESSEL,2,0
f9b2194838764e70,KNIFE,0,0
f9b2194838764e70,VESSEL,0,0
9b538ba8dd9229e4,KNIFE,0,0
9b538ba8dd9229e4,VESSEL,0,0
c0310a0caa4d1d82,KNIFE,1,0
c0310a0caa4d1d82,VESSEL,0,0
2bd537f190806d21,KNIFE,2,0
2bd537f190806d21,VESSEL,0,0
396cf38cc92584f2,KNIFE,0,0
396cf38cc92584f2,VESSEL,1,1
30b7aeaad1b2e273,KNIFE,1,0
30b7aeaad1b2e273,VESSEL,0,0
c16fa8707e12a0e8,KNIFE,1,0
c16fa8707e12a0e8,VESSEL,1,0
3fa3dcbd3a1cc8d7,KNIFE,0,0
3fa3dcbd3a1cc8d7,VESSEL,1,0
50bf80d476da463e,KNIFE,0,0
50bf80d476da463e,VESSEL,1,0
6295c321057ce2ee,KNIFE,0,0
6295c321057ce2ee,VESSEL,1,0
77c05867cea55a65,KNIFE,1,0
77c05867cea55a65,VESSEL,1,0
6cf32a95ae0b21df,KNIFE,0,2
6cf32a95ae0b21df,VESSEL,1,6
a4c30a4b8c066766,KNIFE,0,1
a4c30a4b8c066766,VESSEL,1,0
36a5e693508a5609,KNIFE,0,0
36a5e693508a5609,VESSEL,0,0
49fe8b9ec7c91e8a,KNIFE,1,0
49fe8b9ec7c91e8a,VESSEL,1,1
6e177f238838f432,KNIFE,1,0
6e177f238838f432,VESSEL,0,0
6c4f2db745a4f50f,KNIFE,1,0
6c4f2db745a4f50f,VESSEL,1,0
9c0a8aecf74885bf,KNIFE,2,0
9c0a8aecf74885bf,VESSEL,0,0
91d8976c2ffaeac0,KNIFE,0,0
91d8976c2ffaeac0,VESSEL,1,0
57efa07a55a342e3,KNIFE,2,0
57efa07a55a342e3,VESSEL,1,0
b58a803445b8d492,KNIFE,1,0
b58a803445b8d492,VESSEL,0,0
e2c429b60f702c17,KNIFE,0,0
e2c429b60f702c17,VESSEL,0,0
2c21152569d0b678,KNIFE,1,0
2c21152569d0b678,VESSEL,0,0
580cfec225f6ba4c,KNIFE,2,2
580cfec225f6ba4c,VESSEL,1,0
2fb44b68d72ffa16,KNIFE,2,0
2fb44b68d72ffa16,VESSEL,0,0
c19d16db5e14a3fe,KNIFE,1,0
c19d16db5e14a3fe,VESSEL,1,0
8a06e8874a3abf5c,KNIFE,0,6
8a06e8874a3abf5c,VESSEL,0,0
d38174b4867ae31d,KNIFE,1,1
d38174b4867ae31d,VESSEL,1,0
d9dcf53f7762f77b,KNIFE,1,0
d9dcf53f7762f77b,VESSEL,0,0
5fc10053c859457c,KNIFE,0,0
5fc10053c859457c,VESSEL,1,0
ec79269b380ae586,KNIFE,1,0
ec79269b380ae586,VESSEL,0,0
4b42f41c1d73fb81,KNIFE,3,0
4b42f41c1d73fb81,VESSEL,0,0
85374c8309a3a54f,KNIFE,0,0
85374c8309a3a54f,VESSEL,0,0
83d1859becfe8788,KNIFE,0,0
83d1859becfe8788,VESSEL,0,0
8ccd03407d4d1705,KNIFE,2,1
8ccd03407d4d1705,VESSEL,1,1
f9d78ae345311dc8,KNIFE,0,1
f9d78ae345311dc8,VESSEL,0,0
c7a62600476bb910,KNIFE,2,0
c7a62600476bb910,VESSEL,1,0
4c183c581b3d0104,KNIFE,1,0
4c183c581b3d0104,VESSEL,0,0
245bcea893d94008,KNIFE,0,0
245bcea893d94008,VESSEL,1,0
faf577305581e3db,KNIFE,1,0
faf577305581e3db,VESSEL,0,0
996bc0512150666c,KNIFE,1,0
996bc0512150666c,VESSEL,0,0
d3eeb7f8df35e850,KNIFE,1,0
d3eeb7f8df35e850,VESSEL,1,0
28412bfc41991908,KNIFE,0,0
28412bfc41991908,VESSEL,0,0
00204ebbb9c2eb91,KNIFE,0,0
00204ebbb9c2eb91,VESSEL,1,0
863795df59581954,KNIFE,2,0
863795df59581954,VESSEL,1,2
5dead5163b097aa5,KNIFE,1,1
5dead5163b097aa5,VESSEL,0,0
bb76b3892afc91af,KNIFE,0,0
bb76b3892afc91af,VESSEL,2,0
cb4428ded773ce7a,KNIFE,1,0
cb4428ded773ce7a,VESSEL,0,0
d0d0be88dc58fc2c,KNIFE,1,0
d0d0be88dc58fc2c,VESSEL,0,0
31a20682979294a5,KNIFE,1,0
31a20682979294a5,VESSEL,1,0
3a0ec5b12997f51e,KNIFE,1,0
3a0ec5b12997f51e,VESSEL,1,2
6308eed3ed1e0759,KNIFE,1,3
6308eed3ed1e0759,VESSEL,1,0
bc11531aafc5998e,KNIFE,3,0
bc11531aafc5998e,VESSEL,0,0
c4d200727e2cbbf7,KNIFE,1,0
c4d200727e2cbbf7,VESSEL,0,0
f1a7e0087e524f34,KNIFE,0,0
f1a7e0087e524f34,VESSEL,0,0
61283c4262c33aae,KNIFE,0,0
61283c4262c33aae,VESSEL,1,0
8d29a11c09c999ed,KNIFE,2,0
8d29a11c09c999ed,VESSEL,0,0
bb5ca300c184aac0,KNIFE,2,1
bb5ca300c184aac0,VESSEL,1,0
83ee261be49e565e,KNIFE,1,0
83ee261be49e565e,VESSEL,0,1
4f79261977be37ec,KNIFE,0,0
4f79261977be37ec,VESSEL,0,0
aee8c6191cc69845,KNIFE,0,0
aee8c6191cc69845,VESSEL,2,0
1b34256e227982ae,KNIFE,1,0
1b34256e227982ae,VESSEL,2,0
679cae98914a8580,KNIFE,0,0
679cae98914a8580,VESSEL,0,0
0e287cd6e332c3a9,KNIFE,1,0
0e287cd6e332c3a9,VESSEL,0,0
bb4625f9b2626ad8,KNIFE,0,0
bb4625f9b2626ad8,VESSEL,1,0
baf77a0a7826fbc7,KNIFE,0,0
baf77a0a7826fbc7,VESSEL,2,0
9b106d0bea50e774,KNIFE,0,0
9b106d0bea50e774,VESSEL,0,0
f22ac4ef51165045,KNIFE,0,0
f22ac4ef51165045,VESSEL,1,0
9b5b44669cd78556,KNIFE,1,0
9b5b44669cd78556,VESSEL,1,0
94c4bd5d9f9b2d65,KNIFE,1,0
94c4bd5d9f9b2d65,VESSEL,1,0
3c7bc5f152c868e8,KNIFE,2,1
3c7bc5f152c868e8,VESSEL,0,0
5a13b802b4d92a9c,KNIFE,0,0
5a13b802b4d92a9c,VESSEL,0,0
fbb42b624eb20d01,KNIFE,0,3
fbb42b624eb20d01,VESSEL,0,0
ee28b0ba2642db83,KNIFE,0,0
ee28b0ba2642db83,VESSEL,0,0
d5a5bbdba55b0642,KNIFE,0,0
d5a5bbdba55b0642,VESSEL,0,0
588c52ac2e43ddc6,KNIFE,0,0
588c52ac2e43ddc6,VESSEL,0,0
9b3833dc389127b2,KNIFE,0,0
9b3833dc389127b2,VESSEL,0,0
2be496d57e8dfbb0,KNIFE,0,0
2be496d57e8dfbb0,VESSEL,0,0
4378cc6cccadfdbf,KNIFE,2,1
4378cc6cccadfdbf,VESSEL,0,0
479c0aa42d907653,KNIFE,1,0
479c0aa42d907653,VESSEL,0,0
e21c157f081624c4,KNIFE,0,0
e21c157f081624c4,VESSEL,0,0
8964afaf3eae8a13,KNIFE,0,0
8964afaf3eae8a13,VESSEL,0,0
bf694461f696013b,KNIFE,1,0
bf694461f696013b,VESSEL,1,0
f6245dff4ffeac30,KNIFE,1,0
f6245dff4ffeac30,VESSEL,0,0
394a7df09ec8a898,KNIFE,1,1
394a7df09ec8a898,VESSEL,1,0
0c3eca66dbf75a32,KNIFE,0,0
0c3eca66dbf75a32,VESSEL,1,0
60835e7e40213524,KNIFE,1,0
60835e7e40213524,VESSEL,0,0
dbd0f93305d04e9b,KNIFE,2,1
dbd0f93305d04e9b,VESSEL,0,0
03f014381108dcd0,KNIFE,1,0
03f014381108dcd0,VESSEL,0,0
6a2d7b4a4fba5b56,KNIFE,1,0
6a2d7b4a4fba5b56,VESSEL,0,0
232a4c709b26def1,KNIFE,1,0
232a4c709b26def1,VESSEL,0,0
0ca075c9a5adf270,KNIFE,1,1
0ca075c9a5adf270,VESSEL,1,0
9b5fa0aab35772c0,KNIFE,0,0
9b5fa0aab35772c0,VESSEL,1,0
a7ddc3d8c4f0e71f,KNIFE,0,0
a7ddc3d8c4f0e71f,VESSEL,1,1
eeea879f03cee820,KNIFE,1,2
eeea879f03cee820,VESSEL,0,3
cc07d67eb84e0436,KNIFE,0,0
